Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	motor_temperature_2	motor_temperature_3	temperature_tamb	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	Mcl_Quantities.Stator_Resistance	My_Measured_Temp	My_Flux_Gain
490.6983	583.0000	-0.7160	1.0010	0.0000	31.4790	52.7500	230.9330	0.4611	65.6800	28.2675	28.1297	28.2118	25.1561	0.0000	582.0000	450.0000	0.0000	581.6814	0.7673	0.7697	0.0944	0.0946	0.4654	1.3405	-0.1844	1.4569	1.8062	27.2112	308.0511	56.6392	45.3767	1.4060	1.0131	40.8517	3.1111	30.0000	1.0000
490.8830	583.0000	-0.7160	1.0010	0.0000	31.4790	52.7500	230.9330	0.4611	65.6800	28.2675	28.1297	28.2118	25.1561	0.0000	582.0000	450.0000	0.0000	581.6814	0.7673	0.7697	0.0944	0.0946	0.4654	1.3405	-0.1844	1.4569	1.8062	27.2112	308.0511	56.6392	45.3767	1.4060	1.0131	40.8517	3.1111	30.0000	1.0000
491.2298	584.0000	-0.7150	1.0010	0.0000	31.4780	52.7500	230.9200	0.4610	65.6700	28.2971	28.1786	28.2405	25.1657	0.0000	582.0000	450.0000	0.0000	584.4819	0.7604	0.7587	0.0945	0.0943	0.3983	1.3446	-0.1904	1.4405	2.1523	27.1977	308.0728	56.5654	45.3782	1.4180	1.0129	40.8517	3.1111	30.0000	1.0000
491.4912	584.0000	-0.7150	1.0010	0.0000	31.4780	52.7500	230.9200	0.4610	65.6700	28.2971	28.1786	28.2405	25.1657	0.0000	582.0000	450.0000	0.0000	584.4819	0.7604	0.7587	0.0945	0.0943	0.3983	1.3446	-0.1904	1.4405	2.1523	27.1977	308.0728	56.5654	45.3782	1.4180	1.0129	40.8517	3.1111	30.0000	1.0000
491.7595	581.0000	-0.7150	1.0012	0.0000	31.4840	52.7600	230.9020	0.4611	65.6500	28.3076	28.1841	28.2581	25.1596	0.0000	582.0000	450.0000	0.0000	584.4819	0.7604	0.7587	0.0945	0.0943	0.3983	1.3446	-0.1904	1.4405	2.1523	27.1977	308.0728	56.5654	45.3782	1.4180	1.0129	40.8517	3.1111	30.0000	1.0000
492.0944	581.0000	-0.7160	1.0018	0.0000	31.4870	52.8000	230.8790	0.4616	65.7400	28.3329	28.2047	28.2418	25.2132	0.0000	582.0000	450.0000	0.0000	582.1569	0.7612	0.7716	0.0947	0.0945	0.4805	1.3351	-0.1350	1.4061	1.8040	27.1307	308.0903	56.3006	45.3797	1.4593	1.0130	40.8541	3.1111	30.0000	1.0000
492.2707	581.0000	-0.7160	1.0018	0.0000	31.4870	52.8000	230.8790	0.4616	65.7400	28.3329	28.2047	28.2418	25.2132	0.0000	582.0000	450.0000	0.0000	582.1569	0.7612	0.7716	0.0947	0.0945	0.4805	1.3351	-0.1350	1.4061	1.8040	27.1307	308.0903	56.3006	45.3797	1.4593	1.0130	40.8541	3.1111	30.0000	1.0000
492.6994	581.0000	-0.7160	1.0017	0.0000	31.4850	52.7900	230.8530	0.4613	65.6600	28.3329	28.2047	28.2418	25.2132	0.0000	582.0000	450.0000	0.0000	582.9439	0.7847	0.7671	0.0946	0.0945	0.3689	1.3898	-0.1122	1.4060	1.5481	27.1180	308.0646	56.4219	45.3811	1.4347	1.0132	40.8565	3.1111	30.0000	1.0000
492.8006	581.0000	-0.7160	1.0017	0.0000	31.4850	52.7900	230.8530	0.4613	65.6600	28.3329	28.2047	28.2418	25.2132	0.0000	582.0000	450.0000	0.0000	582.9439	0.7847	0.7671	0.0946	0.0945	0.3689	1.3898	-0.1122	1.4060	1.5481	27.1180	308.0646	56.4219	45.3811	1.4347	1.0132	40.8565	3.1111	30.0000	1.0000
493.3042	580.0000	-0.7160	1.0016	0.0000	31.4830	52.7900	230.8250	0.4612	65.6600	28.3217	28.1890	28.2298	25.2392	0.0000	582.0000	450.0000	0.0000	583.3559	0.7612	0.7648	0.0946	0.0947	0.5072	1.3329	-0.1210	1.4361	2.0605	27.0889	308.0051	56.4643	45.3826	1.4184	1.0122	40.8565	3.1112	30.0000	1.0000
493.3121	580.0000	-0.7160	1.0016	0.0000	31.4830	52.7900	230.8250	0.4612	65.6600	28.3217	28.1890	28.2298	25.2392	0.0000	582.0000	450.0000	0.0000	583.3559	0.7612	0.7648	0.0946	0.0947	0.5072	1.3329	-0.1210	1.4361	2.0605	27.0889	308.0051	56.4643	45.3826	1.4184	1.0122	40.8565	3.1112	30.0000	1.0000
493.8282	581.0000	-0.7160	1.0016	0.0000	31.4830	52.7800	230.7950	0.4617	65.7700	28.3217	28.1890	28.2298	25.2392	0.0000	582.0000	450.0000	0.0000	581.1255	0.7660	0.7769	0.0945	0.0945	0.4698	1.3416	-0.2252	1.4086	1.4750	27.1042	307.9929	56.4220	45.3841	1.4391	1.0128	40.8588	3.1112	30.0000	1.0000
493.9133	581.0000	-0.7160	1.0016	0.0000	31.4830	52.7800	230.7950	0.4617	65.7700	28.3217	28.1890	28.2298	25.2392	0.0000	582.0000	450.0000	0.0000	581.1255	0.7660	0.7769	0.0945	0.0945	0.4698	1.3416	-0.2252	1.4086	1.4750	27.1042	307.9929	56.4220	45.3841	1.4391	1.0128	40.8588	3.1112	30.0000	1.0000
494.3434	581.0000	-0.7160	1.0014	0.0000	31.4810	52.7700	230.7630	0.4615	65.6800	28.2826	28.1587	28.2069	25.2519	0.0000	582.0000	450.0000	0.0000	576.5935	0.7745	0.8024	0.0950	0.0948	0.4872	1.3570	-0.1731	1.3961	1.5384	27.2509	307.9645	56.6448	45.3855	1.4947	1.0124	40.8588	3.1112	30.0000	1.0000
494.5254	581.0000	-0.7160	1.0014	0.0000	31.4810	52.7700	230.7630	0.4615	65.6800	28.2826	28.1587	28.2069	25.2519	0.0000	582.0000	450.0000	0.0000	576.5935	0.7745	0.8024	0.0950	0.0948	0.4872	1.3570	-0.1731	1.3961	1.5384	27.2509	307.9645	56.6448	45.3855	1.4947	1.0124	40.8588	3.1112	30.0000	1.0000
494.8651	583.0000	-0.7160	1.0015	0.0000	31.4850	52.7700	230.7290	0.4615	65.6600	28.2827	28.1730	28.2287	25.2721	0.0000	582.0000	450.0000	0.0000	580.4594	0.7452	0.7812	0.0949	0.0942	0.4143	1.3185	-0.1023	1.4054	1.9610	27.1473	307.9212	56.4455	45.3871	1.4544	1.0137	40.8612	3.1112	30.0000	1.0000
495.1440	584.0000	-0.7160	1.0019	0.0000	31.4860	52.8000	230.6950	0.4615	65.7000	28.3094	28.1703	28.2179	25.2458	0.0000	582.0000	450.0000	0.0000	580.4594	0.7452	0.7812	0.0949	0.0942	0.4143	1.3185	-0.1023	1.4054	1.9610	27.1473	307.9212	56.4455	45.3871	1.4544	1.0137	40.8612	3.1112	30.0000	1.0000
495.3911	584.0000	-0.7160	1.0019	0.0000	31.4860	52.8000	230.6950	0.4615	65.7000	28.3094	28.1703	28.2179	25.2458	0.0000	582.0000	450.0000	0.0000	580.4594	0.7452	0.7812	0.0949	0.0942	0.4143	1.3185	-0.1023	1.4054	1.9610	27.1473	307.9212	56.4455	45.3871	1.4544	1.0137	40.8612	3.1112	30.0000	1.0000
495.7419	583.0000	-0.7160	1.0018	0.0000	31.4880	52.8000	230.6650	0.4616	65.7200	28.2967	28.1962	28.2506	25.2720	0.0000	582.0000	450.0000	0.0000	582.4057	0.7708	0.7701	0.0945	0.0946	0.4649	1.3516	-0.2225	1.4369	1.8808	27.0035	307.8726	56.4534	45.3886	1.4134	1.0132	40.8635	3.1112	30.0000	1.0000
495.9150	583.0000	-0.7160	1.0018	0.0000	31.4880	52.8000	230.6650	0.4616	65.7200	28.2967	28.1962	28.2506	25.2720	0.0000	582.0000	450.0000	0.0000	582.4057	0.7708	0.7701	0.0945	0.0946	0.4649	1.3516	-0.2225	1.4369	1.8808	27.0035	307.8726	56.4534	45.3886	1.4134	1.0132	40.8635	3.1112	30.0000	1.0000
496.3542	581.0000	-0.7160	1.0016	0.0000	31.4800	52.7900	230.6360	0.4618	65.7100	28.2967	28.1962	28.2506	25.2720	0.0000	582.0000	450.0000	0.0000	585.1704	0.7707	0.7551	0.0944	0.0946	0.4191	1.3665	-0.1913	1.4090	1.4273	27.0818	307.7967	56.5837	45.3900	1.3839	1.0133	40.8635	3.1113	30.0000	1.0000
496.4389	581.0000	-0.7160	1.0016	0.0000	31.4800	52.7900	230.6360	0.4618	65.7100	28.2967	28.1962	28.2506	25.2720	0.0000	582.0000	450.0000	0.0000	585.1704	0.7707	0.7551	0.0944	0.0946	0.4191	1.3665	-0.1913	1.4090	1.4273	27.0818	307.7967	56.5837	45.3900	1.3839	1.0133	40.8635	3.1113	30.0000	1.0000
496.9494	582.0000	-0.7160	1.0016	0.0000	31.4780	52.7800	230.6080	0.4617	65.7200	28.3252	28.2091	28.2644	25.2749	0.0000	582.0000	450.0000	0.0000	580.5939	0.7472	0.7801	0.0948	0.0940	0.3767	1.3199	-0.1741	1.4534	1.9457	27.0944	307.7480	56.4602	45.3915	1.4819	1.0128	40.8659	3.1113	30.0000	1.0000
496.9614	582.0000	-0.7160	1.0016	0.0000	31.4780	52.7800	230.6080	0.4617	65.7200	28.3252	28.2091	28.2644	25.2749	0.0000	582.0000	450.0000	0.0000	580.5939	0.7472	0.7801	0.0948	0.0940	0.3767	1.3199	-0.1741	1.4534	1.9457	27.0944	307.7480	56.4602	45.3915	1.4819	1.0128	40.8659	3.1113	30.0000	1.0000
497.5203	583.0000	-0.7160	1.0013	0.0000	31.4820	52.7600	230.5830	0.4616	65.6700	28.3483	28.2306	28.2646	25.2773	0.0000	582.0000	450.0000	0.0000	582.7426	0.7632	0.7687	0.0946	0.0946	0.4924	1.3319	-0.1899	1.4224	1.5326	27.1685	307.6669	56.4946	45.3930	1.3990	1.0130	40.8659	3.1113	30.0000	1.0000
497.5645	583.0000	-0.7160	1.0013	0.0000	31.4820	52.7600	230.5830	0.4616	65.6700	28.3483	28.2306	28.2646	25.2773	0.0000	582.0000	450.0000	0.0000	582.7426	0.7632	0.7687	0.0946	0.0946	0.4924	1.3319	-0.1899	1.4224	1.5326	27.1685	307.6669	56.4946	45.3930	1.3990	1.0130	40.8659	3.1113	30.0000	1.0000
498.0428	579.0000	-0.7160	1.0013	0.0000	31.4840	52.7700	230.5440	0.4617	65.6700	28.3404	28.2036	28.2607	25.2904	0.0000	582.0000	450.0000	0.0000	584.2147	0.8084	0.7602	0.0945	0.0952	0.4501	1.4333	-0.2278	1.3389	1.5633	27.2849	307.6695	56.5494	45.3945	1.4274	1.0131	40.8682	3.1113	30.0000	1.0000
498.1783	579.0000	-0.7160	1.0013	0.0000	31.4840	52.7700	230.5440	0.4617	65.6700	28.3404	28.2036	28.2607	25.2904	0.0000	582.0000	450.0000	0.0000	584.2147	0.8084	0.7602	0.0945	0.0952	0.4501	1.4333	-0.2278	1.3389	1.5633	27.2849	307.6695	56.5494	45.3945	1.4274	1.0131	40.8682	3.1113	30.0000	1.0000
498.5713	580.0000	-0.7160	1.0010	0.0000	31.4790	52.7500	230.5320	0.4614	65.5900	28.3257	28.1979	28.2432	25.2989	0.0000	582.0000	450.0000	0.0000	585.2034	0.7636	0.7546	0.0945	0.0944	0.4030	1.3540	-0.1855	1.4688	1.9478	26.9878	307.6182	56.4313	45.3960	1.4281	1.0134	40.8706	3.1113	30.0000	1.0000
498.7919	580.0000	-0.7160	1.0010	0.0000	31.4790	52.7500	230.5320	0.4614	65.5900	28.3257	28.1979	28.2432	25.2989	0.0000	582.0000	450.0000	0.0000	585.2034	0.7636	0.7546	0.0945	0.0944	0.4030	1.3540	-0.1855	1.4688	1.9478	26.9878	307.6182	56.4313	45.3960	1.4281	1.0134	40.8706	3.1113	30.0000	1.0000
499.0841	580.0000	-0.7160	1.0009	0.0000	31.4800	52.7400	230.5240	0.4617	65.6600	28.2980	28.1727	28.2317	25.2867	0.0000	582.0000	450.0000	0.0000	585.2034	0.7636	0.7546	0.0945	0.0944	0.4030	1.3540	-0.1855	1.4688	1.9478	26.9878	307.6182	56.4313	45.3960	1.4281	1.0134	40.8706	3.1113	30.0000	1.0000
499.4039	580.0000	-0.7160	1.0012	0.0000	31.4800	52.7600	230.5180	0.4619	65.6700	28.3208	28.1982	28.2482	25.3230	0.0000	582.0000	450.0000	0.0000	579.9044	0.7737	0.7840	0.0946	0.0945	0.3821	1.3683	-0.2059	1.4244	1.8920	27.1417	307.5369	56.6007	45.3975	1.4494	1.0131	40.8706	3.1113	30.0000	1.0000
499.6016	580.0000	-0.7160	1.0012	0.0000	31.4800	52.7600	230.5180	0.4619	65.6700	28.3208	28.1982	28.2482	25.3230	0.0000	582.0000	450.0000	0.0000	579.9044	0.7737	0.7840	0.0946	0.0945	0.3821	1.3683	-0.2059	1.4244	1.8920	27.1417	307.5369	56.6007	45.3975	1.4494	1.0131	40.8706	3.1113	30.0000	1.0000
500.0166	580.0000	-0.7160	1.0010	0.0000	31.4810	52.7400	230.5170	0.4616	65.6300	28.3208	28.1982	28.2482	25.3230	0.0000	582.0000	450.0000	0.0000	582.8291	0.7546	0.7679	0.0946	0.0943	0.3887	1.3403	-0.1795	1.4365	1.7990	27.1301	307.5071	56.5487	45.3990	1.4158	1.0126	40.8730	3.1114	30.0000	1.0000
500.1252	580.0000	-0.7160	1.0010	0.0000	31.4810	52.7400	230.5170	0.4616	65.6300	28.3208	28.1982	28.2482	25.3230	0.0000	582.0000	450.0000	0.0000	582.8291	0.7546	0.7679	0.0946	0.0943	0.3887	1.3403	-0.1795	1.4365	1.7990	27.1301	307.5071	56.5487	45.3990	1.4158	1.0126	40.8730	3.1114	30.0000	1.0000
500.6346	584.0000	-0.7160	1.0011	0.0000	31.4810	52.7500	230.5180	0.4615	65.6300	28.3314	28.1955	28.2601	25.3083	0.0000	582.0000	450.0000	0.0000	575.8237	0.7803	0.8063	0.0948	0.0945	0.3947	1.3785	-0.2204	1.3897	1.3731	27.1532	307.4925	56.4955	45.4005	1.4272	1.0122	40.8753	3.1114	30.0000	1.0000
500.6545	584.0000	-0.7160	1.0011	0.0000	31.4810	52.7500	230.5180	0.4615	65.6300	28.3314	28.1955	28.2601	25.3083	0.0000	582.0000	450.0000	0.0000	575.8237	0.7803	0.8063	0.0948	0.0945	0.3947	1.3785	-0.2204	1.3897	1.3731	27.1532	307.4925	56.4955	45.4005	1.4272	1.0122	40.8753	3.1114	30.0000	1.0000
501.1832	582.0000	-0.7160	1.0013	0.0000	31.4790	52.7600	230.5240	0.4618	65.6600	28.3314	28.1955	28.2601	25.3083	0.0000	582.0000	450.0000	0.0000	584.0016	0.7624	0.7610	0.0945	0.0944	0.3892	1.3481	-0.2188	1.4184	1.5552	27.2437	307.5167	56.7399	45.4019	1.3978	1.0129	40.8753	3.1114	30.0000	1.0000
501.2425	582.0000	-0.7160	1.0013	0.0000	31.4790	52.7600	230.5240	0.4618	65.6600	28.3314	28.1955	28.2601	25.3083	0.0000	582.0000	450.0000	0.0000	584.0016	0.7624	0.7610	0.0945	0.0944	0.3892	1.3481	-0.2188	1.4184	1.5552	27.2437	307.5167	56.7399	45.4019	1.3978	1.0129	40.8753	3.1114	30.0000	1.0000
501.6940	581.0000	-0.7160	1.0012	0.0000	31.4800	52.7600	230.5330	0.4615	65.6300	28.3572	28.2320	28.2978	25.2985	0.0000	582.0000	450.0000	0.0000	577.8661	0.7940	0.7950	0.0948	0.0948	0.4292	1.3976	-0.1594	1.3658	1.2764	27.1596	307.5194	56.4032	45.4035	1.4713	1.0126	40.8777	3.1114	30.0000	1.0000
501.8449	581.0000	-0.7160	1.0012	0.0000	31.4800	52.7600	230.5330	0.4615	65.6300	28.3572	28.2320	28.2978	25.2985	0.0000	582.0000	450.0000	0.0000	577.8661	0.7940	0.7950	0.0948	0.0948	0.4292	1.3976	-0.1594	1.3658	1.2764	27.1596	307.5194	56.4032	45.4035	1.4713	1.0126	40.8777	3.1114	30.0000	1.0000
502.2194	582.0000	-0.7160	1.0011	0.0000	31.4750	52.7500	230.5440	0.4613	65.5900	28.3735	28.2403	28.3020	25.3129	0.0000	582.0000	450.0000	0.0000	580.7739	0.8111	0.7790	0.0947	0.0952	0.4529	1.4226	-0.1108	1.3716	1.5442	27.2973	307.4720	56.5695	45.4049	1.4933	1.0127	40.8777	3.1114	30.0000	1.0000
502.4585	582.0000	-0.7160	1.0011	0.0000	31.4750	52.7500	230.5440	0.4613	65.5900	28.3735	28.2403	28.3020	25.3129	0.0000	582.0000	450.0000	0.0000	580.7739	0.8111	0.7790	0.0947	0.0952	0.4529	1.4226	-0.1108	1.3716	1.5442	27.2973	307.4720	56.5695	45.4049	1.4933	1.0127	40.8777	3.1114	30.0000	1.0000
502.7354	583.0000	-0.7160	1.0009	0.0000	31.4780	52.7400	230.5570	0.4615	65.6100	28.3597	28.2495	28.2886	25.2830	0.0000	582.0000	450.0000	0.0000	580.7739	0.8111	0.7790	0.0947	0.0952	0.4529	1.4226	-0.1108	1.3716	1.5442	27.2973	307.4720	56.5695	45.4049	1.4933	1.0127	40.8777	3.1114	30.0000	1.0000
503.2558	583.0000	-0.7160	1.0009	0.0000	31.4750	52.7400	230.5740	0.4614	65.6300	28.3531	28.2267	28.2776	25.3027	0.0000	582.0000	450.0000	0.0000	582.5337	0.7642	0.7694	0.0946	0.0944	0.4029	1.3485	-0.1177	1.4655	1.9818	27.1014	307.5154	56.6492	45.4079	1.4255	1.0127	40.8824	3.1115	30.0000	1.0000
503.6896	583.0000	-0.7160	1.0007	0.0000	31.4770	52.7300	230.5890	0.4610	65.5400	28.3531	28.2267	28.2776	25.3027	0.0000	582.0000	450.0000	0.0000	582.5337	0.7642	0.7694	0.0946	0.0944	0.4029	1.3485	-0.1177	1.4655	1.9818	27.1014	307.5154	56.6492	45.4079	1.4255	1.0127	40.8824	3.1115	30.0000	1.0000
503.7829	583.0000	-0.7160	1.0007	0.0000	31.4770	52.7300	230.5890	0.4610	65.5400	28.3531	28.2267	28.2776	25.3027	0.0000	582.0000	450.0000	0.0000	582.5337	0.7642	0.7694	0.0946	0.0944	0.4029	1.3485	-0.1177	1.4655	1.9818	27.1014	307.5154	56.6492	45.4079	1.4255	1.0127	40.8824	3.1115	30.0000	1.0000
504.3005	583.0000	-0.7160	1.0009	0.0000	31.4760	52.7300	230.6090	0.4611	65.5600	28.3399	28.2197	28.2653	25.2924	0.0000	582.0000	450.0000	0.0000	581.6540	0.7754	0.7740	0.0944	0.0946	0.4198	1.3791	-0.2100	1.3931	1.5441	27.0725	307.5573	56.3878	45.4094	1.3999	1.0130	40.8824	3.1115	30.0000	1.0000
504.3021	583.0000	-0.7160	1.0009	0.0000	31.4760	52.7300	230.6090	0.4611	65.5600	28.3399	28.2197	28.2653	25.2924	0.0000	582.0000	450.0000	0.0000	581.6540	0.7754	0.7740	0.0944	0.0946	0.4198	1.3791	-0.2100	1.3931	1.5441	27.0725	307.5573	56.3878	45.4094	1.3999	1.0130	40.8824	3.1115	30.0000	1.0000
504.8128	583.0000	-0.7160	1.0005	0.0000	31.4810	52.7100	230.6300	0.4612	65.6000	28.3399	28.2197	28.2653	25.2924	0.0000	582.0000	450.0000	0.0000	579.0798	0.7587	0.7881	0.0947	0.0944	0.4738	1.3305	-0.1878	1.4389	1.7940	27.0039	307.5181	56.3036	45.4109	1.4249	1.0126	40.8847	3.1115	30.0000	1.0000
504.9191	583.0000	-0.7160	1.0005	0.0000	31.4810	52.7100	230.6300	0.4612	65.6000	28.3399	28.2197	28.2653	25.2924	0.0000	582.0000	450.0000	0.0000	579.0798	0.7587	0.7881	0.0947	0.0944	0.4738	1.3305	-0.1878	1.4389	1.7940	27.0039	307.5181	56.3036	45.4109	1.4249	1.0126	40.8847	3.1115	30.0000	1.0000
505.3392	582.0000	-0.7160	1.0005	0.0000	31.4760	52.7200	230.6500	0.4611	65.5800	28.3586	28.2140	28.2853	25.3009	0.0000	582.0000	450.0000	0.0000	576.3275	0.8095	0.8031	0.0950	0.0951	0.4455	1.4243	-0.2153	1.3819	0.7009	27.1403	307.5599	56.5462	45.4124	1.4610	1.0123	40.8847	3.1115	30.0000	1.0000
505.5192	582.0000	-0.7160	1.0005	0.0000	31.4760	52.7200	230.6500	0.4611	65.5800	28.3586	28.2140	28.2853	25.3009	0.0000	582.0000	450.0000	0.0000	576.3275	0.8095	0.8031	0.0950	0.0951	0.4455	1.4243	-0.2153	1.3819	0.7009	27.1403	307.5599	56.5462	45.4124	1.4610	1.0123	40.8847	3.1115	30.0000	1.0000
505.8506	583.0000	-0.7160	1.0007	0.0000	31.4800	52.7300	230.6720	0.4610	65.5800	28.3735	28.2556	28.3098	25.3029	0.0000	582.0000	450.0000	0.0000	579.1654	0.7572	0.7874	0.0947	0.0945	0.4478	1.3310	-0.2253	1.4445	1.7994	27.1821	307.6290	56.5991	45.4139	1.4515	1.0119	40.8870	3.1115	30.0000	1.0000
506.1384	582.0000	-0.7160	1.0007	0.0000	31.4770	52.7300	230.6950	0.4611	65.5800	28.3689	28.2704	28.3228	25.3154	0.0000	582.0000	450.0000	0.0000	579.1654	0.7572	0.7874	0.0947	0.0945	0.4478	1.3310	-0.2253	1.4445	1.7994	27.1821	307.6290	56.5991	45.4139	1.4515	1.0119	40.8870	3.1115	30.0000	1.0000
506.3646	582.0000	-0.7160	1.0007	0.0000	31.4770	52.7300	230.6950	0.4611	65.5800	28.3689	28.2704	28.3228	25.3154	0.0000	582.0000	450.0000	0.0000	579.1654	0.7572	0.7874	0.0947	0.0945	0.4478	1.3310	-0.2253	1.4445	1.7994	27.1821	307.6290	56.5991	45.4139	1.4515	1.0119	40.8870	3.1115	30.0000	1.0000
506.7526	582.0000	-0.7160	1.0004	0.0000	31.4750	52.7100	230.7190	0.4612	65.5900	28.3851	28.2462	28.3364	25.2836	0.0000	582.0000	450.0000	0.0000	587.7368	0.7755	0.7403	0.0943	0.0944	0.3561	1.3604	-0.1799	1.4263	1.6411	27.1989	307.6857	56.5947	45.4154	1.3751	1.0124	40.8894	3.1116	30.0000	1.0000
506.8854	582.0000	-0.7160	1.0004	0.0000	31.4750	52.7100	230.7190	0.4612	65.5900	28.3851	28.2462	28.3364	25.2836	0.0000	582.0000	450.0000	0.0000	587.7368	0.7755	0.7403	0.0943	0.0944	0.3561	1.3604	-0.1799	1.4263	1.6411	27.1989	307.6857	56.5947	45.4154	1.3751	1.0124	40.8894	3.1116	30.0000	1.0000
507.3776	583.0000	-0.7160	1.0002	0.0000	31.4770	52.7000	230.7440	0.4608	65.5700	28.4143	28.2594	28.3322	25.2878	0.0000	582.0000	450.0000	0.0000	579.0131	0.7678	0.7880	0.0947	0.0947	0.4835	1.3432	-0.2108	1.4390	1.8039	27.1470	307.7196	56.3672	45.4170	1.4316	1.0119	40.8894	3.1116	30.0000	1.0000
507.4140	583.0000	-0.7160	1.0002	0.0000	31.4770	52.7000	230.7440	0.4608	65.5700	28.4143	28.2594	28.3322	25.2878	0.0000	582.0000	450.0000	0.0000	579.0131	0.7678	0.7880	0.0947	0.0947	0.4835	1.3432	-0.2108	1.4390	1.8039	27.1470	307.7196	56.3672	45.4170	1.4316	1.0119	40.8894	3.1116	30.0000	1.0000
507.9266	582.0000	-0.7160	1.0002	0.0000	31.4750	52.7000	230.7680	0.4608	65.5800	28.3832	28.2642	28.3118	25.2729	0.0000	582.0000	450.0000	0.0000	578.9570	0.7488	0.7884	0.0948	0.0942	0.3986	1.3251	-0.1659	1.3892	1.7571	27.1193	307.7169	56.3487	45.4184	1.4535	1.0123	40.8917	3.1116	30.0000	1.0000
508.0040	582.0000	-0.7160	1.0002	0.0000	31.4750	52.7000	230.7680	0.4608	65.5800	28.3832	28.2642	28.3118	25.2729	0.0000	582.0000	450.0000	0.0000	578.9570	0.7488	0.7884	0.0948	0.0942	0.3986	1.3251	-0.1659	1.3892	1.7571	27.1193	307.7169	56.3487	45.4184	1.4535	1.0123	40.8917	3.1116	30.0000	1.0000
508.4490	583.0000	-0.7150	1.0004	0.0000	31.4740	52.7000	230.7900	0.4612	65.6100	28.3832	28.2642	28.3118	25.2729	0.0000	582.0000	450.0000	0.0000	584.1271	0.7748	0.7599	0.0944	0.0945	0.4498	1.3499	-0.2043	1.4450	1.9799	26.9679	307.7899	56.2780	45.4200	1.4084	1.0117	40.8940	3.1116	30.0000	1.0000
508.6078	583.0000	-0.7150	1.0004	0.0000	31.4740	52.7000	230.7900	0.4612	65.6100	28.3832	28.2642	28.3118	25.2729	0.0000	582.0000	450.0000	0.0000	584.1271	0.7748	0.7599	0.0944	0.0945	0.4498	1.3499	-0.2043	1.4450	1.9799	26.9679	307.7899	56.2780	45.4200	1.4084	1.0117	40.8940	3.1116	30.0000	1.0000
508.9670	581.0000	-0.7160	1.0006	0.0000	31.4770	52.7200	230.8090	0.4611	65.6100	28.3821	28.2453	28.2989	25.2876	0.0000	582.0000	450.0000	0.0000	582.0497	0.7587	0.7713	0.0944	0.0944	0.4052	1.3399	-0.1894	1.4620	2.0663	27.0877	307.8306	56.6214	45.4214	1.4200	1.0114	40.8940	3.1116	30.0000	1.0000
509.2290	581.0000	-0.7160	1.0006	0.0000	31.4770	52.7200	230.8090	0.4611	65.6100	28.3821	28.2453	28.2989	25.2876	0.0000	582.0000	450.0000	0.0000	582.0497	0.7587	0.7713	0.0944	0.0944	0.4052	1.3399	-0.1894	1.4620	2.0663	27.0877	307.8306	56.6214	45.4214	1.4200	1.0114	40.8940	3.1116	30.0000	1.0000
509.8462	583.0000	-0.7160	1.0010	0.0000	31.4820	52.7500	230.8400	0.4613	65.6500	28.3711	28.2296	28.2851	25.2685	0.0000	582.0000	450.0000	0.0000	587.7467	0.7869	0.7398	0.0942	0.0948	0.4580	1.3845	-0.2232	1.4182	1.5503	27.2358	307.8901	56.5468	45.4229	1.3904	1.0115	40.8964	3.1117	30.0000	1.0000
510.0421	583.0000	-0.7160	1.0010	0.0000	31.4820	52.7500	230.8400	0.4613	65.6500	28.3711	28.2296	28.2851	25.2685	0.0000	582.0000	450.0000	0.0000	587.7467	0.7869	0.7398	0.0942	0.0948	0.4580	1.3845	-0.2232	1.4182	1.5503	27.2358	307.8901	56.5468	45.4229	1.3904	1.0115	40.8964	3.1117	30.0000	1.0000
510.4488	583.0000	-0.7160	1.0010	0.0000	31.4770	52.7500	230.8680	0.4612	65.6700	28.3853	28.2662	28.3436	25.2464	0.0000	582.0000	450.0000	0.0000	581.7843	0.7774	0.7729	0.0948	0.0945	0.3933	1.3771	-0.0986	1.4198	1.4913	27.1684	307.9239	56.4324	45.4245	1.4516	1.0118	40.8964	3.1117	30.0000	1.0000
510.5639	583.0000	-0.7160	1.0010	0.0000	31.4770	52.7500	230.8680	0.4612	65.6700	28.3853	28.2662	28.3436	25.2464	0.0000	582.0000	450.0000	0.0000	581.7843	0.7774	0.7729	0.0948	0.0945	0.3933	1.3771	-0.0986	1.4198	1.4913	27.1684	307.9239	56.4324	45.4245	1.4516	1.0118	40.8964	3.1117	30.0000	1.0000
